{'loss': 2.3253, 'grad_norm': 0.21877968311309814, 'learning_rate': 1.41643059490085e-06, 'mean_token_accuracy': 0.5390011395531479, 'epoch': 0.0}
{'loss': 1.9517, 'grad_norm': 0.8644877076148987, 'learning_rate': 2.2338094820786963e-05, 'mean_token_accuracy': 0.560911231462779, 'epoch': 6.27}
{'loss': 1.9412, 'grad_norm': 0.8754757642745972, 'learning_rate': 2.2294277451581807e-05, 'mean_token_accuracy': 0.5600051676514167, 'epoch': 6.27}
{'loss': 1.6038, 'grad_norm': 0.6946911811828613, 'learning_rate': 2.2250460082376655e-05, 'mean_token_accuracy': 0.6166408918345362, 'epoch': 6.27}
{'loss': 1.95, 'grad_norm': 0.8125749826431274, 'learning_rate': 2.2206642713171503e-05, 'mean_token_accuracy': 0.5584763793507636, 'epoch': 6.28}
{'loss': 1.9388, 'grad_norm': 0.7802738547325134, 'learning_rate': 2.2162825343966347e-05, 'mean_token_accuracy': 0.5625568879055358, 'epoch': 6.28}
{'loss': 1.9224, 'grad_norm': 0.7517336010932922, 'learning_rate': 2.2119007974761198e-05, 'mean_token_accuracy': 0.5625681150249144, 'epoch': 6.28}
{'loss': 1.9092, 'grad_norm': 0.8318225145339966, 'learning_rate': 2.2075190605556042e-05, 'mean_token_accuracy': 0.5653740374604861, 'epoch': 6.29}
{'loss': 1.6058, 'grad_norm': 0.5543996095657349, 'learning_rate': 2.203137323635089e-05, 'mean_token_accuracy': 0.6182592824016775, 'epoch': 6.29}
{'loss': 1.9681, 'grad_norm': 0.7620612382888794, 'learning_rate': 2.1987555867145737e-05, 'mean_token_accuracy': 0.5574086271393479, 'epoch': 6.29}
{'loss': 1.9503, 'grad_norm': 0.7741665244102478, 'learning_rate': 2.1943738497940585e-05, 'mean_token_accuracy': 0.5556052004614564, 'epoch': 6.3}
{'loss': 1.9062, 'grad_norm': 0.8377419114112854, 'learning_rate': 2.1899921128735433e-05, 'mean_token_accuracy': 0.5660580258461511, 'epoch': 6.3}
{'loss': 1.9231, 'grad_norm': 0.886052131652832, 'learning_rate': 2.1856103759530277e-05, 'mean_token_accuracy': 0.5640799803237525, 'epoch': 6.3}
{'loss': 1.6285, 'grad_norm': 0.6204750537872314, 'learning_rate': 2.1812286390325125e-05, 'mean_token_accuracy': 0.618683577587374, 'epoch': 6.31}
{'loss': 1.979, 'grad_norm': 0.7122961282730103, 'learning_rate': 2.1768469021119972e-05, 'mean_token_accuracy': 0.5506570308544035, 'epoch': 6.31}
{'loss': 1.9625, 'grad_norm': 0.8140210509300232, 'learning_rate': 2.172465165191482e-05, 'mean_token_accuracy': 0.5589140288612249, 'epoch': 6.31}
{'loss': 1.964, 'grad_norm': 0.8819755911827087, 'learning_rate': 2.1680834282709668e-05, 'mean_token_accuracy': 0.5519967362972277, 'epoch': 6.32}
{'loss': 1.88, 'grad_norm': 0.9039492607116699, 'learning_rate': 2.1637016913504515e-05, 'mean_token_accuracy': 0.5713248361843983, 'epoch': 6.32}
{'loss': 1.7046, 'grad_norm': 0.6133363842964172, 'learning_rate': 2.1593199544299363e-05, 'mean_token_accuracy': 0.6021347698951612, 'epoch': 6.32}
{'loss': 1.8954, 'grad_norm': 0.7776817679405212, 'learning_rate': 2.1549382175094207e-05, 'mean_token_accuracy': 0.5661013551440593, 'epoch': 6.33}
{'loss': 1.9399, 'grad_norm': 0.7731763124465942, 'learning_rate': 2.1505564805889055e-05, 'mean_token_accuracy': 0.5611317570634528, 'epoch': 6.33}
{'loss': 1.9055, 'grad_norm': 0.8068012595176697, 'learning_rate': 2.1461747436683902e-05, 'mean_token_accuracy': 0.5657362875408841, 'epoch': 6.33}
{'loss': 1.9694, 'grad_norm': 0.8766497373580933, 'learning_rate': 2.141793006747875e-05, 'mean_token_accuracy': 0.552778467972936, 'epoch': 6.34}
{'loss': 1.5996, 'grad_norm': 0.5753827095031738, 'learning_rate': 2.1374112698273598e-05, 'mean_token_accuracy': 0.6167590107247388, 'epoch': 6.34}
{'loss': 1.9112, 'grad_norm': 0.6241495013237, 'learning_rate': 2.1330295329068445e-05, 'mean_token_accuracy': 0.565544797931057, 'epoch': 6.34}
{'loss': 1.9751, 'grad_norm': 0.770197331905365, 'learning_rate': 2.128647795986329e-05, 'mean_token_accuracy': 0.5527963241038187, 'epoch': 6.35}
{'loss': 1.8995, 'grad_norm': 0.8206459283828735, 'learning_rate': 2.1242660590658137e-05, 'mean_token_accuracy': 0.5679851004153429, 'epoch': 6.35}
{'loss': 1.9222, 'grad_norm': 0.9185236096382141, 'learning_rate': 2.1198843221452985e-05, 'mean_token_accuracy': 0.5597776298343581, 'epoch': 6.35}
{'loss': 1.7586, 'grad_norm': 0.6815400719642639, 'learning_rate': 2.1155025852247833e-05, 'mean_token_accuracy': 0.5907622807552884, 'epoch': 6.36}
{'loss': 1.9534, 'grad_norm': 0.7550321817398071, 'learning_rate': 2.111120848304268e-05, 'mean_token_accuracy': 0.5565960849206756, 'epoch': 6.36}
{'loss': 1.9306, 'grad_norm': 0.8930454254150391, 'learning_rate': 2.1067391113837525e-05, 'mean_token_accuracy': 0.5634010747095085, 'epoch': 6.37}
{'loss': 1.913, 'grad_norm': 0.8328427076339722, 'learning_rate': 2.1023573744632376e-05, 'mean_token_accuracy': 0.563698562523535, 'epoch': 6.37}
{'loss': 1.9212, 'grad_norm': 0.9105549454689026, 'learning_rate': 2.097975637542722e-05, 'mean_token_accuracy': 0.5640593689337842, 'epoch': 6.37}
{'loss': 1.6668, 'grad_norm': 0.6462907791137695, 'learning_rate': 2.0935939006222067e-05, 'mean_token_accuracy': 0.6054190195806735, 'epoch': 6.38}
{'loss': 1.9352, 'grad_norm': 0.7548172473907471, 'learning_rate': 2.0892121637016915e-05, 'mean_token_accuracy': 0.5584871730280524, 'epoch': 6.38}
{'loss': 1.9544, 'grad_norm': 0.7884771823883057, 'learning_rate': 2.084830426781176e-05, 'mean_token_accuracy': 0.556418550411945, 'epoch': 6.38}
{'loss': 1.8662, 'grad_norm': 0.8014912605285645, 'learning_rate': 2.080448689860661e-05, 'mean_token_accuracy': 0.5709313281724459, 'epoch': 6.39}
{'loss': 1.891, 'grad_norm': 0.8664014935493469, 'learning_rate': 2.0760669529401455e-05, 'mean_token_accuracy': 0.5660237877462178, 'epoch': 6.39}
{'loss': 1.6612, 'grad_norm': 0.5544742345809937, 'learning_rate': 2.0716852160196302e-05, 'mean_token_accuracy': 0.611473614815468, 'epoch': 6.39}
{'loss': 1.9318, 'grad_norm': 0.701431155204773, 'learning_rate': 2.067303479099115e-05, 'mean_token_accuracy': 0.5638097746675127, 'epoch': 6.4}
{'loss': 2.0, 'grad_norm': 0.8232023119926453, 'learning_rate': 2.0629217421785994e-05, 'mean_token_accuracy': 0.5488775774200944, 'epoch': 6.4}
{'loss': 2.0148, 'grad_norm': 0.7844590544700623, 'learning_rate': 2.0585400052580845e-05, 'mean_token_accuracy': 0.5469837327241768, 'epoch': 6.4}
{'loss': 1.8179, 'grad_norm': 0.864073634147644, 'learning_rate': 2.054158268337569e-05, 'mean_token_accuracy': 0.5787418549861257, 'epoch': 6.41}
{'loss': 1.6878, 'grad_norm': 0.5402786135673523, 'learning_rate': 2.049776531417054e-05, 'mean_token_accuracy': 0.6036909571359047, 'epoch': 6.41}
{'loss': 1.9857, 'grad_norm': 0.7506759762763977, 'learning_rate': 2.0453947944965385e-05, 'mean_token_accuracy': 0.5517911888379429, 'epoch': 6.41}
{'loss': 1.9742, 'grad_norm': 0.8611192107200623, 'learning_rate': 2.0410130575760233e-05, 'mean_token_accuracy': 0.5564287218314105, 'epoch': 6.42}
{'loss': 2.0033, 'grad_norm': 0.9369809031486511, 'learning_rate': 2.036631320655508e-05, 'mean_token_accuracy': 0.5530211342207334, 'epoch': 6.42}
{'loss': 1.8589, 'grad_norm': 0.9251520037651062, 'learning_rate': 2.0322495837349924e-05, 'mean_token_accuracy': 0.577926516746745, 'epoch': 6.42}
{'loss': 1.6346, 'grad_norm': 0.5255576968193054, 'learning_rate': 2.0278678468144775e-05, 'mean_token_accuracy': 0.6132620144076915, 'epoch': 6.43}
{'loss': 2.0332, 'grad_norm': 0.7485526204109192, 'learning_rate': 2.023486109893962e-05, 'mean_token_accuracy': 0.5463789785751141, 'epoch': 6.43}
{'loss': 1.9365, 'grad_norm': 0.7786487936973572, 'learning_rate': 2.0191043729734467e-05, 'mean_token_accuracy': 0.5575698078526478, 'epoch': 6.43}
{'loss': 1.9185, 'grad_norm': 0.751656711101532, 'learning_rate': 2.0147226360529315e-05, 'mean_token_accuracy': 0.5610208558123222, 'epoch': 6.44}
{'loss': 1.9422, 'grad_norm': 0.8408230543136597, 'learning_rate': 2.0103408991324163e-05, 'mean_token_accuracy': 0.5613910133206206, 'epoch': 6.44}
{'loss': 1.7231, 'grad_norm': 0.6193010807037354, 'learning_rate': 2.005959162211901e-05, 'mean_token_accuracy': 0.594929962000452, 'epoch': 6.44}
{'loss': 2.0018, 'grad_norm': 0.7309731245040894, 'learning_rate': 2.0015774252913855e-05, 'mean_token_accuracy': 0.5486392337658235, 'epoch': 6.45}
{'loss': 1.9698, 'grad_norm': 0.7870548963546753, 'learning_rate': 1.9971956883708702e-05, 'mean_token_accuracy': 0.5561316443108103, 'epoch': 6.45}
{'loss': 2.0204, 'grad_norm': 0.8728103637695312, 'learning_rate': 1.992813951450355e-05, 'mean_token_accuracy': 0.5461391984261976, 'epoch': 6.45}
{'loss': 1.8871, 'grad_norm': 0.907599687576294, 'learning_rate': 1.9884322145298398e-05, 'mean_token_accuracy': 0.5711883803350899, 'epoch': 6.46}
{'loss': 1.6337, 'grad_norm': 0.5907216668128967, 'learning_rate': 1.9840504776093245e-05, 'mean_token_accuracy': 0.615290722055338, 'epoch': 6.46}
{'loss': 1.9035, 'grad_norm': 0.6806267499923706, 'learning_rate': 1.9796687406888093e-05, 'mean_token_accuracy': 0.5693129031319705, 'epoch': 6.46}
{'loss': 1.8849, 'grad_norm': 0.7311254143714905, 'learning_rate': 1.9752870037682937e-05, 'mean_token_accuracy': 0.5676328782061487, 'epoch': 6.47}
{'loss': 1.9756, 'grad_norm': 0.8402435779571533, 'learning_rate': 1.9709052668477785e-05, 'mean_token_accuracy': 0.5529643590421157, 'epoch': 6.47}
{'loss': 1.8827, 'grad_norm': 0.9839099645614624, 'learning_rate': 1.9665235299272632e-05, 'mean_token_accuracy': 0.571304881859852, 'epoch': 6.47}
{'loss': 1.8287, 'grad_norm': 0.6119021773338318, 'learning_rate': 1.962141793006748e-05, 'mean_token_accuracy': 0.5768688299648276, 'epoch': 6.48}
{'loss': 1.9262, 'grad_norm': 0.7506971955299377, 'learning_rate': 1.9577600560862328e-05, 'mean_token_accuracy': 0.5620587247193288, 'epoch': 6.48}
{'loss': 1.9612, 'grad_norm': 0.8662199974060059, 'learning_rate': 1.9533783191657172e-05, 'mean_token_accuracy': 0.5605127151345306, 'epoch': 6.48}
{'loss': 1.9706, 'grad_norm': 0.9762411713600159, 'learning_rate': 1.9489965822452023e-05, 'mean_token_accuracy': 0.5540876095502112, 'epoch': 6.49}
{'loss': 1.9294, 'grad_norm': 0.9034545421600342, 'learning_rate': 1.9446148453246867e-05, 'mean_token_accuracy': 0.5630461017149078, 'epoch': 6.49}
{'loss': 1.7344, 'grad_norm': 0.5675569176673889, 'learning_rate': 1.9402331084041715e-05, 'mean_token_accuracy': 0.594481265671407, 'epoch': 6.49}
{'loss': 1.9146, 'grad_norm': 0.68674635887146, 'learning_rate': 1.9358513714836563e-05, 'mean_token_accuracy': 0.5658703852286557, 'epoch': 6.5}
{'loss': 1.9239, 'grad_norm': 0.7363810539245605, 'learning_rate': 1.9314696345631407e-05, 'mean_token_accuracy': 0.5619406667968415, 'epoch': 6.5}
{'loss': 2.0437, 'grad_norm': 0.8311145901679993, 'learning_rate': 1.9270878976426258e-05, 'mean_token_accuracy': 0.5418454275687623, 'epoch': 6.5}
{'loss': 1.982, 'grad_norm': 0.8607006072998047, 'learning_rate': 1.9227061607221102e-05, 'mean_token_accuracy': 0.5576950424756435, 'epoch': 6.51}
{'loss': 1.7461, 'grad_norm': 0.5721662044525146, 'learning_rate': 1.9183244238015953e-05, 'mean_token_accuracy': 0.5936530233873635, 'epoch': 6.51}
{'loss': 1.8819, 'grad_norm': 0.740029513835907, 'learning_rate': 1.9139426868810797e-05, 'mean_token_accuracy': 0.5678301174905573, 'epoch': 6.51}
{'loss': 1.8983, 'grad_norm': 0.7650038003921509, 'learning_rate': 1.9095609499605642e-05, 'mean_token_accuracy': 0.5707073677771046, 'epoch': 6.52}
{'loss': 1.9604, 'grad_norm': 0.8228633999824524, 'learning_rate': 1.9051792130400493e-05, 'mean_token_accuracy': 0.5555765822473073, 'epoch': 6.52}
{'loss': 1.8748, 'grad_norm': 0.8981788754463196, 'learning_rate': 1.9007974761195337e-05, 'mean_token_accuracy': 0.5715599853200428, 'epoch': 6.52}
{'loss': 1.6254, 'grad_norm': 0.665023684501648, 'learning_rate': 1.8964157391990188e-05, 'mean_token_accuracy': 0.6211440457253474, 'epoch': 6.53}
{'loss': 2.0293, 'grad_norm': 0.6721246242523193, 'learning_rate': 1.8920340022785032e-05, 'mean_token_accuracy': 0.5454284572038584, 'epoch': 6.53}
{'loss': 2.0035, 'grad_norm': 0.7520151734352112, 'learning_rate': 1.887652265357988e-05, 'mean_token_accuracy': 0.5532070801912478, 'epoch': 6.54}
{'loss': 2.0148, 'grad_norm': 0.8805955052375793, 'learning_rate': 1.8832705284374728e-05, 'mean_token_accuracy': 0.5454915902722732, 'epoch': 6.54}
{'loss': 1.9342, 'grad_norm': 0.8255173563957214, 'learning_rate': 1.8788887915169572e-05, 'mean_token_accuracy': 0.5667720854550586, 'epoch': 6.54}
{'loss': 1.643, 'grad_norm': 0.5024866461753845, 'learning_rate': 1.8745070545964423e-05, 'mean_token_accuracy': 0.6118224236165626, 'epoch': 6.55}
{'loss': 1.8554, 'grad_norm': 0.7175334692001343, 'learning_rate': 1.8701253176759267e-05, 'mean_token_accuracy': 0.5763375513757287, 'epoch': 6.55}
{'loss': 2.072, 'grad_norm': 0.7564191818237305, 'learning_rate': 1.8657435807554115e-05, 'mean_token_accuracy': 0.5421759666542793, 'epoch': 6.55}
{'loss': 1.9042, 'grad_norm': 0.8190618753433228, 'learning_rate': 1.8613618438348962e-05, 'mean_token_accuracy': 0.5664131496572495, 'epoch': 6.56}
{'loss': 1.9574, 'grad_norm': 0.7874464392662048, 'learning_rate': 1.856980106914381e-05, 'mean_token_accuracy': 0.5615861680924734, 'epoch': 6.56}
{'loss': 1.7285, 'grad_norm': 0.5736774206161499, 'learning_rate': 1.8525983699938658e-05, 'mean_token_accuracy': 0.5974188970154464, 'epoch': 6.56}
{'loss': 1.9333, 'grad_norm': 0.7108559012413025, 'learning_rate': 1.8482166330733502e-05, 'mean_token_accuracy': 0.5612123608955983, 'epoch': 6.57}
{'loss': 2.0304, 'grad_norm': 0.8270575404167175, 'learning_rate': 1.843834896152835e-05, 'mean_token_accuracy': 0.5477283033937344, 'epoch': 6.57}
{'loss': 1.88, 'grad_norm': 0.8414462804794312, 'learning_rate': 1.8394531592323197e-05, 'mean_token_accuracy': 0.5757831076969311, 'epoch': 6.57}
{'loss': 1.9482, 'grad_norm': 0.9280626177787781, 'learning_rate': 1.8350714223118045e-05, 'mean_token_accuracy': 0.5591191654976686, 'epoch': 6.58}
{'loss': 1.8086, 'grad_norm': 0.5466128587722778, 'learning_rate': 1.8306896853912893e-05, 'mean_token_accuracy': 0.5852837246963482, 'epoch': 6.58}
{'loss': 1.9554, 'grad_norm': 0.7297095656394958, 'learning_rate': 1.826307948470774e-05, 'mean_token_accuracy': 0.5593105051367085, 'epoch': 6.58}
{'loss': 1.9849, 'grad_norm': 0.8002343773841858, 'learning_rate': 1.8219262115502585e-05, 'mean_token_accuracy': 0.5546673851365436, 'epoch': 6.59}
{'loss': 2.0057, 'grad_norm': 0.8720277547836304, 'learning_rate': 1.8175444746297432e-05, 'mean_token_accuracy': 0.5539972839236496, 'epoch': 6.59}
{'loss': 1.8859, 'grad_norm': 0.9477788209915161, 'learning_rate': 1.813162737709228e-05, 'mean_token_accuracy': 0.5688332273935861, 'epoch': 6.59}
{'loss': 1.644, 'grad_norm': 0.562319278717041, 'learning_rate': 1.8087810007887128e-05, 'mean_token_accuracy': 0.6157232768970267, 'epoch': 6.6}
{'loss': 1.9908, 'grad_norm': 0.7128405570983887, 'learning_rate': 1.8043992638681975e-05, 'mean_token_accuracy': 0.5483412552761884, 'epoch': 6.6}
{'loss': 1.9715, 'grad_norm': 0.8030939102172852, 'learning_rate': 1.800017526947682e-05, 'mean_token_accuracy': 0.5555815832743103, 'epoch': 6.6}
{'loss': 1.901, 'grad_norm': 0.8533827066421509, 'learning_rate': 1.795635790027167e-05, 'mean_token_accuracy': 0.5622691333887717, 'epoch': 6.61}
{'loss': 2.0383, 'grad_norm': 0.8525952696800232, 'learning_rate': 1.7912540531066515e-05, 'mean_token_accuracy': 0.5459593426653839, 'epoch': 6.61}
{'loss': 1.731, 'grad_norm': 0.6917198300361633, 'learning_rate': 1.7868723161861362e-05, 'mean_token_accuracy': 0.5984298281775923, 'epoch': 6.61}
{'loss': 1.8735, 'grad_norm': 0.6577313542366028, 'learning_rate': 1.782490579265621e-05, 'mean_token_accuracy': 0.568227653707513, 'epoch': 6.62}
{'loss': 2.0155, 'grad_norm': 0.8089200854301453, 'learning_rate': 1.7781088423451058e-05, 'mean_token_accuracy': 0.5501556946360717, 'epoch': 6.62}
{'loss': 1.9759, 'grad_norm': 0.8978909254074097, 'learning_rate': 1.7737271054245905e-05, 'mean_token_accuracy': 0.5567422947713304, 'epoch': 6.62}
{'loss': 1.925, 'grad_norm': 0.8810305595397949, 'learning_rate': 1.769345368504075e-05, 'mean_token_accuracy': 0.5599480179797649, 'epoch': 6.63}
{'loss': 1.6905, 'grad_norm': 0.6582729816436768, 'learning_rate': 1.76496363158356e-05, 'mean_token_accuracy': 0.6048705249047328, 'epoch': 6.63}
{'loss': 1.8812, 'grad_norm': 0.6711559891700745, 'learning_rate': 1.7605818946630445e-05, 'mean_token_accuracy': 0.5719956629207508, 'epoch': 6.63}
{'loss': 1.9738, 'grad_norm': 0.8342702984809875, 'learning_rate': 1.7562001577425293e-05, 'mean_token_accuracy': 0.5556225688468388, 'epoch': 6.64}
{'loss': 1.9446, 'grad_norm': 0.820484459400177, 'learning_rate': 1.751818420822014e-05, 'mean_token_accuracy': 0.55593968064149, 'epoch': 6.64}
{'loss': 1.9043, 'grad_norm': 1.0080525875091553, 'learning_rate': 1.7474366839014984e-05, 'mean_token_accuracy': 0.5663028665658627, 'epoch': 6.64}
{'loss': 1.6304, 'grad_norm': 0.5229190587997437, 'learning_rate': 1.7430549469809836e-05, 'mean_token_accuracy': 0.6134562504406648, 'epoch': 6.65}
{'loss': 1.9341, 'grad_norm': 0.7754111886024475, 'learning_rate': 1.738673210060468e-05, 'mean_token_accuracy': 0.5564354562128757, 'epoch': 6.65}
{'loss': 1.9753, 'grad_norm': 0.7688680291175842, 'learning_rate': 1.7342914731399527e-05, 'mean_token_accuracy': 0.5534415049307927, 'epoch': 6.65}
{'loss': 1.9, 'grad_norm': 0.9828946590423584, 'learning_rate': 1.7299097362194375e-05, 'mean_token_accuracy': 0.5699495174527412, 'epoch': 6.66}
{'loss': 1.7868, 'grad_norm': 0.7929702997207642, 'learning_rate': 1.725527999298922e-05, 'mean_token_accuracy': 0.5849040192764291, 'epoch': 6.66}
{'loss': 1.6457, 'grad_norm': 0.49925386905670166, 'learning_rate': 1.721146262378407e-05, 'mean_token_accuracy': 0.6112989549084173, 'epoch': 6.66}
{'loss': 1.885, 'grad_norm': 0.8407914638519287, 'learning_rate': 1.7167645254578915e-05, 'mean_token_accuracy': 0.5685509563225236, 'epoch': 6.67}
{'loss': 1.9108, 'grad_norm': 0.8996027708053589, 'learning_rate': 1.7123827885373762e-05, 'mean_token_accuracy': 0.5613629691371493, 'epoch': 6.67}
{'loss': 1.9957, 'grad_norm': 0.8849711418151855, 'learning_rate': 1.708001051616861e-05, 'mean_token_accuracy': 0.5461048147535122, 'epoch': 6.67}
{'loss': 1.8639, 'grad_norm': 0.8947955965995789, 'learning_rate': 1.7036193146963458e-05, 'mean_token_accuracy': 0.5725569974776654, 'epoch': 6.68}
{'loss': 1.6583, 'grad_norm': 0.5848569869995117, 'learning_rate': 1.6992375777758305e-05, 'mean_token_accuracy': 0.6051349674115531, 'epoch': 6.68}
{'loss': 1.9972, 'grad_norm': 0.8049629330635071, 'learning_rate': 1.694855840855315e-05, 'mean_token_accuracy': 0.552384443392137, 'epoch': 6.68}
{'loss': 1.9454, 'grad_norm': 0.8276620507240295, 'learning_rate': 1.6904741039347997e-05, 'mean_token_accuracy': 0.5597282780215866, 'epoch': 6.69}
{'loss': 2.0294, 'grad_norm': 0.8246041536331177, 'learning_rate': 1.6860923670142845e-05, 'mean_token_accuracy': 0.546634246297803, 'epoch': 6.69}
{'loss': 1.9283, 'grad_norm': 0.8781800270080566, 'learning_rate': 1.6817106300937692e-05, 'mean_token_accuracy': 0.5619080274518499, 'epoch': 6.69}
{'loss': 1.7724, 'grad_norm': 0.6815797090530396, 'learning_rate': 1.677328893173254e-05, 'mean_token_accuracy': 0.5909884151558631, 'epoch': 6.7}
{'loss': 1.918, 'grad_norm': 0.7368816137313843, 'learning_rate': 1.6729471562527388e-05, 'mean_token_accuracy': 0.5622292002943016, 'epoch': 6.7}
{'loss': 1.9594, 'grad_norm': 0.8515541553497314, 'learning_rate': 1.6685654193322235e-05, 'mean_token_accuracy': 0.5555918696228818, 'epoch': 6.71}
{'loss': 1.9005, 'grad_norm': 0.9144275188446045, 'learning_rate': 1.664183682411708e-05, 'mean_token_accuracy': 0.5695109528093042, 'epoch': 6.71}
{'loss': 1.8711, 'grad_norm': 0.9576847553253174, 'learning_rate': 1.6598019454911927e-05, 'mean_token_accuracy': 0.5727742777550446, 'epoch': 6.71}
{'loss': 1.6667, 'grad_norm': 0.5367206335067749, 'learning_rate': 1.6554202085706775e-05, 'mean_token_accuracy': 0.6108372454272709, 'epoch': 6.72}
{'loss': 1.9399, 'grad_norm': 0.7250259518623352, 'learning_rate': 1.6510384716501623e-05, 'mean_token_accuracy': 0.5619765473135366, 'epoch': 6.72}
{'loss': 1.9452, 'grad_norm': 0.8031447529792786, 'learning_rate': 1.646656734729647e-05, 'mean_token_accuracy': 0.561989319356699, 'epoch': 6.72}
{'loss': 1.9201, 'grad_norm': 0.8653202652931213, 'learning_rate': 1.6422749978091318e-05, 'mean_token_accuracy': 0.5613749218423706, 'epoch': 6.73}
